BIN Number,Complaint Number,Complaint  Category,Complaint  Category Description,Priority Code,Borough Digit,Borough Name,P_HOUSE_NUMBER,P_STREET_NAME,P_ZIP,P_NUMBER_OF_STORIES,DOF Building Classification,P_FIN_BLDG_CLASS,P_FIN_STORIES,COMPLAINT_DATE,D_MONTH,D_YEAR,INSPECTION_DATE,Inspector ID,Disposition Code,Complaint Disposition Description,cnxarraycolumn,Inspector Comments,C_NOTIFICATION_TEXT,ECB Violation Number
4431270,4716780,1L,GAS UTILITY REFERRAL,D,4,Queens,35-47,  64 STREET,11377,0,WALK-UP APTS:OVER 6 FAMILIES(W/O STORES),C1,0,12/13/2017,1,2018,1/19/2018 0:00,2875,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG BELLS KNOCKED ON DOOR NO ANSWER UNABLE TO LOCATE SUPER , POSTED NOTICE TO   CALL FOR INSPECTION , 1ST ATTEMPT.",,
4431270,4716780,1L,GAS UTILITY REFERRAL,D,4,Queens,35-47,  64 STREET,11377,0,WALK-UP APTS:OVER 6 FAMILIES(W/O STORES),C1,0,12/13/2017,1,2018,1/22/2018 0:00,2720,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"RANG BELLS KNOCKED ON DOOR, NO ANSWER. FINAL ATTEMPT.",,
4431777,4665246,1L,GAS UTILITY REFERRAL,D,4,Queens,104-01,OTIS AVENUE,11368,0,WALK-UP APTS:3 FAMILIES,C0,0,8/31/2016,9,2016,9/2/2016 0:00,2744,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,GOT ACCESS TO BUILDING NO ACCESS TO METER ROOM..,,
4431777,4665246,1L,GAS UTILITY REFERRAL,D,4,Queens,104-01,OTIS AVENUE,11368,0,WALK-UP APTS:3 FAMILIES,C0,0,8/31/2016,9,2016,9/13/2016 0:00,2699,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,NO ACCESS ON CELLAR.,,
4434482,4675162,1L,GAS UTILITY REFERRAL,D,4,Queens,16-66,STEPHEN STREET,11385,0,RESIDENCE-MULTI USE:PRIMARY 3 FAMILY W STORE/OFFICE,S3,0,12/2/2016,12,2016,12/5/2016 0:00,2679,C3,ACCESS DENIED - 1ST ATTEMPT,0,ACCESS DENIED BY MALE. 1ST ATTEMPT,,
4434482,4675162,1L,GAS UTILITY REFERRAL,D,4,Queens,16-66,STEPHEN STREET,11385,0,RESIDENCE-MULTI USE:PRIMARY 3 FAMILY W STORE/OFFICE,S3,0,12/2/2016,12,2016,12/8/2016 0:00,2679,C4,ACCESS DENIED - 2ND ATTEMPT,1,ACCESS DENIED BY MALE,,
4435770,4670322,1L,GAS UTILITY REFERRAL,D,4,Queens,141,BEACH   93 STREET,11693,0,WALK-UP APTS:3 FAMILIES,C0,0,10/14/2016,10,2016,10/19/2016 0:00,2744,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,KNOCKED ON DOOR RANG DOORBELL SEVERAL MINUTES NO ANSWER...,,
4435770,4670322,1L,GAS UTILITY REFERRAL,D,4,Queens,141,BEACH   93 STREET,11693,0,WALK-UP APTS:3 FAMILIES,C0,0,10/14/2016,11,2016,11/2/2016 0:00,2720,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"KNOCKED ON DOOR, NO ANSWER. FINAL ATTEMPT.",,
4436413,4670321,1L,GAS UTILITY REFERRAL,D,4,Queens,Jan-61,BEACH   26 STREET,11691,1,WALK-UP APTS:4 FAMILIES,C3,1,10/14/2016,10,2016,10/19/2016 0:00,2744,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,KNOCKED ON DOOR RANG DOORBELL SEVERAL MINUTES NO ANSWER...,,
4436413,4670321,1L,GAS UTILITY REFERRAL,D,4,Queens,Jan-61,BEACH   26 STREET,11691,1,WALK-UP APTS:4 FAMILIES,C3,1,10/14/2016,11,2016,11/2/2016 0:00,2720,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"KNOCKED ON DOOR, NO ANSWER. FINAL ATTEMPT.",,
4437706,4705629,1L,GAS UTILITY REFERRAL,D,4,Queens,Apr-75,SENECA AVENUE,11385,1,"GARAGES & GAS STATIONS:GARAGE 1 STORY, SEMI-FIREPROOF OR FIREPROOF",G2,1,9/8/2017,9,2017,9/12/2017 0:00,2695,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,0,GAS FLEX REMOVED FROM WATER HEATER AND ALL WORK PERFORMED AFTER VALVE IN CELLAR,,
4437790,4693970,1L,GAS UTILITY REFERRAL,D,4,Queens,16-70,WEIRFIELD STREET,11385,1,FACTORY/INDUSTRIAL BLDGS:SEMI-FIREPROOF,F4,1,6/7/2017,6,2017,6/10/2017 0:00,2720,J1,FOLLOW-UP INSPECTION TO BE SCHEDULED UPON FURTHER RESEARCH,0,"FOUND GAS FLEX HOES ON SPACE HEATERS GAS SERVICE STILL LOCKED, DUE TO BUILDING M ANAGER BEING IN THE PROCESS OF HIRING AN LMP AND OBTAINING A PERMIT WE WILL GIVE  5 BUSINESS DAYS FOR OBTAINING A PERMIT.",,37005165L
4437790,4693970,1L,GAS UTILITY REFERRAL,D,4,Queens,16-70,WEIRFIELD STREET,11385,1,FACTORY/INDUSTRIAL BLDGS:SEMI-FIREPROOF,F4,1,6/7/2017,8,2017,8/7/2017 0:00,2679,A8,ECB VIOLATION SERVED,1,VIOLATION ISSUED FOR FLEXIBLE CONNECTORS FOR 4 GAS FIRED HEATERS. GAS SERVICE    STILL LOCKED.,,37005165L
4438439,4720888,1L,GAS UTILITY REFERRAL,D,4,Queens,86-02,ATLANTIC AVENUE,11416,0,GARAGES & GAS STATIONS:GARAGE WITH SHOWROOM,G8,0,1/29/2018,2,2018,2/6/2018 0:00,2720,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,0,GAS METER STILL OFF OWNER IN PROCESS OF OBTAINING LMP AND PERMIT TO RESTORE GAS  SERVICE.,,
4438832,4723338,1L,GAS UTILITY REFERRAL,D,4,Queens,92-22,43 AVE,11373,0,WALK-UP APTS:4 FAMILIES,C3,0,2/21/2018,3,2018,3/5/2018 0:00,2554,C3,ACCESS DENIED - 1ST ATTEMPT,0,"DENIED BY FEMALE TENANT AT FRONT DOOR, POSTED NOTICE, 1ST ATTEMPT",,
4438832,4723338,1L,GAS UTILITY REFERRAL,D,4,Queens,92-22,43 AVE,11373,0,WALK-UP APTS:4 FAMILIES,C3,0,2/21/2018,3,2018,3/6/2018 0:00,2695,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"KNOCKED ON ALL DOORS, ACCESS INTO BUILDING,  BASEMENT DOOR LOCKED, LEFT NOTICE   TO CALL FOR INSPECTION. FINAL ATTEMPT",,
4439585,4668962,1L,GAS UTILITY REFERRAL,D,4,Queens,22-01,  43 STREET,11105,0,SHOPPING CENTER W/PARKING FACILITY,K6,0,10/3/2016,10,2016,10/7/2016 0:00,2720,L1,PARTIAL STOP WORK ORDER                                                 P,0,PARTIAL SWO AND ECB VIOLATION ISSUED DUE TO WORK WITHOUT A PERMIT ON GAS PIPING  IN THE GAS METER ROOM.,,35182145Z
4439608,4670197,1L,GAS UTILITY REFERRAL,D,4,Queens,113-03,  76 ROAD,11375,8,CONDOMINIUMS:SPECIAL CONDO BILLING LOT,R0,8,10/13/2016,11,2016,11/4/2016 0:00,2554,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,0,NO NEW OR ALTERED PLUMBING OBSERVED AT TIME OF INSPECTION  (OBSERVED NO FLEX     HOSE AT TIME OF INSPECTION0,,
4439608,4691070,1L,GAS UTILITY REFERRAL,D,4,Queens,113-03,  76 ROAD,11375,8,CONDOMINIUMS:SPECIAL CONDO BILLING LOT,R0,8,5/11/2017,6,2017,6/3/2017 0:00,2679,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"ACCESS TO GAS METER ROOM -NO VIOLATING CONDITION OBSERVED AT TIME OF INSPECTION, BUT NO ACCESS TO APARTMENTS",,
4439608,4691070,1L,GAS UTILITY REFERRAL,D,4,Queens,113-03,  76 ROAD,11375,8,CONDOMINIUMS:SPECIAL CONDO BILLING LOT,R0,8,5/11/2017,6,2017,6/9/2017 0:00,2720,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"RANG BELLS NO ANSWER, CALLED SUPER HE WAS NOT ON SITE. NO ACCESS, FINAL ATTEMPT.",,
4440187,4712891,1L,GAS UTILITY REFERRAL,D,4,Queens,153-32,  73 AVENUE,11367,0,WALK-UP APTS:GARDEN APT/MOBILE HOME/TRAILER PK,C9,0,11/6/2017,11,2017,11/15/2017 0:00,2679,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"ACCESS TO APARTMENT 3E- NO VIOLATING CONDITION, ALL GAS PIPING EXISTING, BUT NO  ACCESS TO GAS METER ROOM",,
4440187,4712891,1L,GAS UTILITY REFERRAL,D,4,Queens,153-32,  73 AVENUE,11367,0,WALK-UP APTS:GARDEN APT/MOBILE HOME/TRAILER PK,C9,0,11/6/2017,11,2017,11/21/2017 0:00,2664,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,RANG DOORBELL FOR APARTMENT 3E NO ANSWER. NO ACCESS TO METER ROOM. UNABLE TO     LOCATE SUPER,,
4441187,4678578,1L,GAS UTILITY REFERRAL,D,4,Queens,76-18,GRAND CENTRAL PKWY,11375,4,WALK-UP APTS:OVER 6 FAMILIES(W/O STORES),C1,4,1/10/2017,1,2017,1/28/2017 0:00,2720,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"LOCATION NOT LISTED IN COMPLAIN, NEED ACCESS TO ALL APT'S. NOTICE LEFT, 1ST      ATTEMPT.",,35204274J
4441187,4678578,1L,GAS UTILITY REFERRAL,D,4,Queens,76-18,GRAND CENTRAL PKWY,11375,4,WALK-UP APTS:OVER 6 FAMILIES(W/O STORES),C1,4,1/10/2017,2,2017,2/1/2017 0:00,2679,A8,ECB VIOLATION SERVED,1,VIOLATION SERVED FOR FLEXIBLE CONNECTOR TO HOT WATER HEATER AND GAS FIRED HEATER IN APT 4B(4R),,35204274J
4442916,4709115,1L,GAS UTILITY REFERRAL,D,4,Queens,54-01,GRAND AVENUE,11378,1,WAREHOUSES:FIREPROOF,E1,1,10/5/2017,10,2017,10/25/2017 0:00,2554,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,0,"NO NEW OR ALTERED PLUMBING OBSERVED, NO ILLEGAL GAS FLEX OBSERVED ON SPACE       HEATERS AT TIME OF INSPECTION",,
4445074,4678531,1L,GAS UTILITY REFERRAL,D,4,Queens,38-25,   9 STREET,11101,0,FACTORY/INDUSTRIAL BLDGS:MISCELLANEOUS,F9,0,1/10/2017,1,2017,1/12/2017 0:00,2720,L1,PARTIAL STOP WORK ORDER                                                 P,0,SWO AND ECB VIOLATION ISSUED DUE TO WORK WITHOUT A PERMIT ON NEW GAS PIPING      SUPPLYING TO GAS FIRED SPACE HEATERS.,,
4445074,4678531,1L,GAS UTILITY REFERRAL,D,4,Queens,38-25,   9 STREET,11101,0,FACTORY/INDUSTRIAL BLDGS:MISCELLANEOUS,F9,0,1/10/2017,11,2017,11/20/2017 0:00,2339,L2,STOP WORK ORDER FULLY RESCINDED                                         N,1,SWO FULLY RESCINDED BASED ON BASED ON PERMIT CIVIL PENALTY AND WORK AGAINST SWO  PENALTIES PAID IN FULL.,,
4445975,4692258,1L,GAS UTILITY REFERRAL,D,4,Queens,89-20, 163 STREET,11432,0,STORES WITH APARTMENTS ABOVE,K4,0,5/22/2017,5,2017,5/24/2017 0:00,2720,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"BUSINESS CLOSED, NO ACCESS TO BASEMENT. NOTICE LEFT, 1ST ATTEMPT.",,35251141H
4445975,4692258,1L,GAS UTILITY REFERRAL,D,4,Queens,89-20, 163 STREET,11432,0,STORES WITH APARTMENTS ABOVE,K4,0,5/22/2017,5,2017,5/30/2017 0:00,2679,A8,ECB VIOLATION SERVED,1,"VIOLATION SERVED FOR OPEN ENDED GAS LINE, AND RESIDENTIAL FLEXIBLE CONNECTORS    USED FOR COMMERCIAL GAS EQUIPMENT",,35251141H
4446256,4671026,1L,GAS UTILITY REFERRAL,D,4,Queens,57-08,VAN HORN STREET,11373,0,WALK-UP APTS:3 FAMILIES,C0,0,10/20/2016,10,2016,10/27/2016 0:00,2554,A8,ECB VIOLATION SERVED,0,GAS METERS ON 1ST FLOOR  INSTALLED WITHOUT FRESH AIR INSTALLATION,,35203786Z
4447398,4716743,1L,GAS UTILITY REFERRAL,D,4,Queens,89-09,  97 AVENUE,11416,0,WALK-UP APTS:OVER 6 FAMILIES(W/O STORES),C1,0,12/13/2017,1,2018,1/19/2018 0:00,2875,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG BELLS KNOCKED ON DOOR NO ANSWER , POSTED NOTICE TO CALL FOR INSPECTION ,    1ST ATTEMPT.",,35268553P
4447398,4716743,1L,GAS UTILITY REFERRAL,D,4,Queens,89-09,  97 AVENUE,11416,0,WALK-UP APTS:OVER 6 FAMILIES(W/O STORES),C1,0,12/13/2017,1,2018,1/19/2018 0:00,2875,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG BELLS KNOCKED ON DOOR NO ANSWER , POSTED NOTICE TO CALL FOR INSPECTION ,    1ST ATTEMPT.",,35268554R
4447398,4716743,1L,GAS UTILITY REFERRAL,D,4,Queens,89-09,  97 AVENUE,11416,0,WALK-UP APTS:OVER 6 FAMILIES(W/O STORES),C1,0,12/13/2017,1,2018,1/19/2018 0:00,2875,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG BELLS KNOCKED ON DOOR NO ANSWER , POSTED NOTICE TO CALL FOR INSPECTION ,    1ST ATTEMPT.",,35268555Z
4447398,4716743,1L,GAS UTILITY REFERRAL,D,4,Queens,89-09,  97 AVENUE,11416,0,WALK-UP APTS:OVER 6 FAMILIES(W/O STORES),C1,0,12/13/2017,1,2018,1/22/2018 0:00,2720,A8,ECB VIOLATION SERVED,1,SUMMONS ISSUED DUE TO WORK WITHOUT A PERMIT INSTALLING NEW GAS VALVE BEHIND THE  STOVE ON THE 1ST FLOOR APT.,,35268553P
4447398,4716743,1L,GAS UTILITY REFERRAL,D,4,Queens,89-09,  97 AVENUE,11416,0,WALK-UP APTS:OVER 6 FAMILIES(W/O STORES),C1,0,12/13/2017,1,2018,1/22/2018 0:00,2720,A8,ECB VIOLATION SERVED,1,SUMMONS ISSUED DUE TO WORK WITHOUT A PERMIT INSTALLING NEW GAS VALVE BEHIND THE  STOVE ON THE 1ST FLOOR APT.,,35268554R
4447398,4716743,1L,GAS UTILITY REFERRAL,D,4,Queens,89-09,  97 AVENUE,11416,0,WALK-UP APTS:OVER 6 FAMILIES(W/O STORES),C1,0,12/13/2017,1,2018,1/22/2018 0:00,2720,A8,ECB VIOLATION SERVED,1,SUMMONS ISSUED DUE TO WORK WITHOUT A PERMIT INSTALLING NEW GAS VALVE BEHIND THE  STOVE ON THE 1ST FLOOR APT.,,35268555Z
4447672,4723494,1L,GAS UTILITY REFERRAL,D,4,Queens,77-14, 138 STREET,11367,0,WALK-UP APTS:CO-OP(OTHER THAN CONDOS),C6,0,2/22/2018,3,2018,3/8/2018 0:00,2720,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"COULD NOT LOCATE SUPER TO PROVIDE ACCESS TO BASEMENT. NOTICE LEFT, 1ST ATTEMPT.",,
4449821,4706726,1L,GAS UTILITY REFERRAL,D,4,Queens,115-23,  14 ROAD,11356,0,RESIDENCE-MULTI USE:PRIMARY 4 FAMILY W STORE/OFFICE,S4,0,9/18/2017,10,2017,10/11/2017 0:00,2720,C3,ACCESS DENIED - 1ST ATTEMPT,0,"ACCESS DENIED BY MALE. NOTICE LEFT, 1ST ATTEMPT.",,
4449821,4706726,1L,GAS UTILITY REFERRAL,D,4,Queens,115-23,  14 ROAD,11356,0,RESIDENCE-MULTI USE:PRIMARY 4 FAMILY W STORE/OFFICE,S4,0,9/18/2017,10,2017,10/31/2017 0:00,2744,C4,ACCESS DENIED - 2ND ATTEMPT,1,"DENIED ACCESS BY MALE, POSTED NOTICE TO CALL FOR INSPECTION, FINAL ATTEMPT...",,
4451316,4714804,1L,GAS UTILITY REFERRAL,D,4,Queens,141-27,UNION TURNPIKE,11367,0,WALK-UP APTS:CO-OP(OTHER THAN CONDOS),C6,0,11/27/2017,1,2018,1/5/2018 0:00,2744,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"KNOCK ON DOOR, RANG DOORBELL FOR APT#2E FOR SEVERAL MINUTES NO ANSWER, POSTED NO TICE TO CALL FOR INSPECTION,, 1ST ATTEMPT,..",,35268457P
4451316,4714804,1L,GAS UTILITY REFERRAL,D,4,Queens,141-27,UNION TURNPIKE,11367,0,WALK-UP APTS:CO-OP(OTHER THAN CONDOS),C6,0,11/27/2017,1,2018,1/9/2018 0:00,2744,A8,ECB VIOLATION SERVED,1,I OBSERVED ON THE SECOND FLOOR AREA IN APT#2E  NEWLY-INSTALLED GAS PIPING AND NE W GAS VALVE FOR STOVE... ALL THE GAS WORK WAS DONE WITHOUT A PERMIT...,,35268457P
4455360,4677136,1L,GAS UTILITY REFERRAL,D,4,Queens,147-38,  72 AVENUE,11367,0,WALK-UP APTS:CO-OP(OTHER THAN CONDOS),C6,0,12/23/2016,12,2016,12/29/2016 0:00,2758,H1,PLEASE SEE COMPLAINT NUMBER,0,SEE COMPLAINT #4676906,,
4455623,4676077,1L,GAS UTILITY REFERRAL,D,4,Queens,23-May, 128 STREET,11356,0,2 FAMILY DWELLINGS:BRICK,B1,0,12/12/2016,1,2017,1/14/2017 0:00,2679,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"NO ACCESS. KNOCKED ON DOOR, RANG BELLS- NO ANSWER. 2ND ATTEMPT",,
4455623,4676077,1L,GAS UTILITY REFERRAL,D,4,Queens,23-May, 128 STREET,11356,0,2 FAMILY DWELLINGS:BRICK,B1,0,12/12/2016,12,2016,12/20/2016 0:00,2679,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,NO ACCESS. KNOCKED ON DOOR- NO ANSWER. 1ST ATTEMPT,,
4461899,4705821,1L,GAS UTILITY REFERRAL,D,4,Queens,20-05,HAZEN STREET,11370,0,WALK-UP APTS:3 FAMILIES,C0,0,9/11/2017,10,2017,10/2/2017 0:00,2720,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG BELLS KNOCKED ON DOOR, NO ANSWER. NOTICE LEFT, 1ST ATTEMPT.",,
4461899,4705821,1L,GAS UTILITY REFERRAL,D,4,Queens,20-05,HAZEN STREET,11370,0,WALK-UP APTS:3 FAMILIES,C0,0,9/11/2017,10,2017,10/10/2017 0:00,2744,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"KNOCK ON DOOR, RANG DOORBELL FOR SEVERAL MINUTES NO ANSWER, POSTED NOTICE TO     CALL FOR INSPECTION, FINAL ATTEMPT",,
4466851,4716738,1L,GAS UTILITY REFERRAL,D,4,Queens,33,SUFFOLK WALK,11697,0,1 FAMILY DWELLINGS:MOBILE HOME/TRAILER,A8,0,12/13/2017,1,2018,1/2/2018 0:00,2554,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"NO ANSWER TO MULTIPLE KNOCKS ON FRONT DOOR, NO DOORBELLS, POSTED NOTICE, 1ST     ATTEMPT",,
4466851,4716738,1L,GAS UTILITY REFERRAL,D,4,Queens,33,SUFFOLK WALK,11697,0,1 FAMILY DWELLINGS:MOBILE HOME/TRAILER,A8,0,12/13/2017,1,2018,1/10/2018 0:00,2875,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"KNOCKED ON DOOR NO ANSWER NO DOOR BELL , 2ND ATTEMPT.",,
4466962,4666338,1L,GAS UTILITY REFERRAL,D,4,Queens,35,JAMAICA WALK,11697,0,1 FAMILY DWELLINGS:MOBILE HOME/TRAILER,A8,0,9/9/2016,9,2016,9/13/2016 0:00,2720,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"SECURITY NOT IN BOOTH TO GIVE ACCESS, NO WAY OF GETTING ACCESS TO PRIVATE ROAD   WITHOUT CARD OR TOKENS.",,
4466962,4666338,1L,GAS UTILITY REFERRAL,D,4,Queens,35,JAMAICA WALK,11697,0,1 FAMILY DWELLINGS:MOBILE HOME/TRAILER,A8,0,9/9/2016,9,2016,9/15/2016 0:00,2679,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,NO ACCESS. KNOCKED ON DOOR- NO ANSWER. 2ND ATTEMPT,,
4518462,4678931,1L,GAS UTILITY REFERRAL,D,4,Queens,30-18,LEWMAY ROAD,11691,0,2 FAMILY DWELLINGS:FRAME,B2,0,1/13/2017,1,2017,1/28/2017 0:00,2679,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,0,NO ILLEGAL GAS PIPING OBSERVED AT TIME OF INSPECTION. GAS METER VALVE- LOCKED.,,
4529780,4698469,1L,GAS UTILITY REFERRAL,D,4,Queens,161-22, 140 AVENUE,11434,0,2 FAMILY DWELLINGS:FRAME,B2,0,7/12/2017,7,2017,7/31/2017 0:00,2679,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,0,NO ILLEGAL GAS FLEX OBSERVED AT TIME OF INSPECTION,,
4529854,4672844,1L,GAS UTILITY REFERRAL,D,4,Queens,430,BEACH   72 STREET,11692,0,2 FAMILY DWELLINGS:FRAME,B2,0,11/7/2016,11,2016,11/22/2016 0:00,2679,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,FENCE DOOR CLOSED AND LOCKED. 1ST ATTEMPT,,
4529854,4672844,1L,GAS UTILITY REFERRAL,D,4,Queens,430,BEACH   72 STREET,11692,0,2 FAMILY DWELLINGS:FRAME,B2,0,11/7/2016,11,2016,11/28/2016 0:00,2744,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,FENCE PADLOCKED AT THE TIME OF MY INSPECTION..,,
4530849,4681125,1L,GAS UTILITY REFERRAL,D,4,Queens,24-Mar, 126 STREET,11356,0,2 FAMILY DWELLINGS:BRICK,B1,0,2/6/2017,2,2017,2/14/2017 0:00,2679,C3,ACCESS DENIED - 1ST ATTEMPT,0,ACCESS DENIED BY FEMALE. 1ST ATTEMPT,,
4530849,4681125,1L,GAS UTILITY REFERRAL,D,4,Queens,24-Mar, 126 STREET,11356,0,2 FAMILY DWELLINGS:BRICK,B1,0,2/6/2017,2,2017,2/28/2017 0:00,2720,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"RANG BELL KNOCKED ON DOOR, NO ANSWER. FINAL ATTEMPT.",,
4531171,4686011,1L,GAS UTILITY REFERRAL,D,4,Queens,Mar-36,BEACH  102 STREET,11694,0,2 FAMILY DWELLINGS:FRAME,B2,0,3/28/2017,5,2017,5/9/2017 0:00,2695,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"ACCESS INTO 1ST FLOOR, NO ACCESS INTO BASEMENT, LEFT NOTICE TO CALL FOR          INSPECTION.",,
4531171,4686011,1L,GAS UTILITY REFERRAL,D,4,Queens,Mar-36,BEACH  102 STREET,11694,0,2 FAMILY DWELLINGS:FRAME,B2,0,3/28/2017,5,2017,5/20/2017 0:00,2758,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,NO ANSWER TO DOOR BELL OR MULTIPLE KNOCKS ON THE FRONT DOOR; LEFT ANOTHER NOTICE TO CALL FOR AN INSPECTION; FINAL ATTEMPT,,
4531336,4720871,1L,GAS UTILITY REFERRAL,D,4,Queens,107-47, 165 STREET,11433,0,2 FAMILY DWELLINGS:FRAME,B2,0,1/29/2018,2,2018,2/8/2018 0:00,2720,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG BELL KNOCKED ON DOOR, NO ANSWER. NOTICE LEFT, 1ST ATTEMPT.",,35268742Y
4531336,4720871,1L,GAS UTILITY REFERRAL,D,4,Queens,107-47, 165 STREET,11433,0,2 FAMILY DWELLINGS:FRAME,B2,0,1/29/2018,2,2018,2/8/2018 0:00,2720,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG BELL KNOCKED ON DOOR, NO ANSWER. NOTICE LEFT, 1ST ATTEMPT.",,35268743X
4531336,4720871,1L,GAS UTILITY REFERRAL,D,4,Queens,107-47, 165 STREET,11433,0,2 FAMILY DWELLINGS:FRAME,B2,0,1/29/2018,2,2018,2/12/2018 0:00,2720,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"RANG BELL KNOCKED ON DOOR, NO ANSWER. FINAL ATTEMPT.",,35268742Y
4531336,4720871,1L,GAS UTILITY REFERRAL,D,4,Queens,107-47, 165 STREET,11433,0,2 FAMILY DWELLINGS:FRAME,B2,0,1/29/2018,2,2018,2/12/2018 0:00,2720,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"RANG BELL KNOCKED ON DOOR, NO ANSWER. FINAL ATTEMPT.",,35268743X
4531336,4720871,1L,GAS UTILITY REFERRAL,D,4,Queens,107-47, 165 STREET,11433,0,2 FAMILY DWELLINGS:FRAME,B2,0,1/29/2018,2,2018,2/16/2018 0:00,2679,A8,ECB VIOLATION SERVED,2,VIOLATIONS ISSUED FOR WORK WITHOUT PERMIT- NEW GAS PIPING FOR NEW HOT WATER HEAT ER. I CALLED  UTILITY  TO LOCK GAS METER VALVE,,35268742Y
4531336,4720871,1L,GAS UTILITY REFERRAL,D,4,Queens,107-47, 165 STREET,11433,0,2 FAMILY DWELLINGS:FRAME,B2,0,1/29/2018,2,2018,2/16/2018 0:00,2679,A8,ECB VIOLATION SERVED,2,VIOLATIONS ISSUED FOR WORK WITHOUT PERMIT- NEW GAS PIPING FOR NEW HOT WATER HEAT ER. I CALLED  UTILITY  TO LOCK GAS METER VALVE,,35268743X
4531414,4704182,1L,GAS UTILITY REFERRAL,D,4,Queens,22-49,NEW HAVEN AVENUE,11691,0,WALK-UP APTS:3 FAMILIES,C0,0,8/28/2017,9,2017,9/19/2017 0:00,2875,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG BELLS KNOCKED ON DOOR NO ANSWER , LEFT NOTICE TO CALL FOR INSPECTION. 1ST   ATTEMPT",,
4531414,4704182,1L,GAS UTILITY REFERRAL,D,4,Queens,22-49,NEW HAVEN AVENUE,11691,0,WALK-UP APTS:3 FAMILIES,C0,0,8/28/2017,9,2017,9/26/2017 0:00,2554,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"NO ANSWER TO DOOR BELLS AND KNOCKS ON FRONT DOOR , SECOND ATTEMPT",,
